time,db,mem,slot,peers
1601465134,0,8987340800,5534,73
1601465135,0,8987553792,5534,73
1601465136,0,8987566080,5534,73
1601465137,0,8987664384,5534,73
1601465138,0,8989380608,5534,74
1601465139,0,9006231552,5534,74
1601465140,0,9006231552,5534,74
1601465141,0,9006239744,5534,74
1601465142,0,9006383104,5534,74
1601465143,0,9006387200,5534,74
1601465144,0,9006514176,5606,74
1601465145,0,9006653440,5606,74
1601465146,0,9006690304,5606,74
1601465147,0,9006694400,5606,74
1601465148,0,9006739456,5606,74
1601465149,0,9006739456,5606,74
1601465151,0,9006747648,5606,74
1601465152,0,9006751744,5606,74
1601465153,0,9036140544,5606,74
1601465154,0,9036144640,5606,74
1601465155,0,9036144640,5606,74
1601465156,0,9036144640,5606,74
1601465157,0,9036148736,5696,74
1601465158,0,9036148736,5696,74
1601465159,0,9036201984,5696,74
1601465160,0,9036234752,5696,74
1601465161,0,9036242944,5696,74
1601465162,0,9036247040,5696,74
1601465163,0,9036247040,5696,74
1601465164,0,9036251136,5696,74
1601465165,0,9036251136,5696,74
1601465166,0,9036251136,5696,74
1601465167,0,9036255232,5696,74
1601465168,0,9036267520,5785,74
1601465169,0,9036279808,5785,74
1601465170,0,9036279808,5785,74
1601465171,0,9036283904,5785,74
1601465172,0,9036283904,5785,74
1601465174,0,9036283904,5785,74
1601465175,0,9036300288,5785,74
1601465176,0,9036304384,5785,74
1601465177,0,9036308480,5785,73
1601465178,0,9036316672,5785,73
1601465179,0,9036316672,5785,73
1601465180,0,9036316672,5785,74
1601465181,0,9036316672,5821,74
1601465182,0,9036316672,5821,74
1601465183,0,9036316672,5821,74
1601465184,0,9036320768,5821,74
1601465185,0,9036337152,5821,74
1601465186,0,9036337152,5821,74
1601465187,0,9036300288,5821,74
1601465188,0,9036304384,5821,74
1601465189,0,9036320768,5821,74
1601465190,0,9036324864,5821,74
1601465191,0,9036324864,5821,74
1601465192,0,9036333056,5821,74
1601465193,0,9036333056,5821,74
1601465194,0,9036423168,5821,73
1601465195,0,9036443648,5821,74
1601465196,0,9036443648,5821,74
1601465197,0,9036443648,5821,74
1601465199,0,9036480512,5821,74
1601465200,0,9036484608,5821,74
1601465201,0,9036484608,5821,74
1601465202,0,9036488704,5821,74
1601465203,0,9036488704,5821,74
1601465204,0,9036492800,5821,74
1601465205,0,9036500992,5976,74
1601465206,0,9036427264,5976,74
1601465207,0,9036427264,5976,74
1601465208,0,9036427264,5976,74
1601465209,0,9036427264,5976,74
1601465210,0,9036431360,5976,74
1601465211,0,9036431360,5976,74
1601465212,0,9036447744,5976,74
1601465213,0,9036451840,5976,74
1601465214,0,9036451840,5976,74
1601465215,0,9036451840,5976,74
1601465216,0,9036451840,5976,74
1601465217,0,8961323008,6048,74
1601465218,0,8961327104,6048,74
1601465219,0,8961327104,6048,74
1601465220,0,8961335296,6048,74
1601465221,0,8973496320,6048,74
1601465222,0,8973496320,6048,74
1601465224,0,8973496320,6048,74
1601465225,0,8997584896,6048,74
1601465226,0,8997699584,6048,74
1601465227,0,8997732352,6048,74
1601465228,0,8997740544,6048,74
1601465229,0,8997752832,6146,74
1601465230,0,8997855232,6146,74
1601465231,0,8997871616,6146,74
1601465232,0,9002467328,6146,74
1601465233,0,9008558080,6146,74
1601465234,0,9008558080,6146,73
1601465235,0,9008562176,6146,73
1601465236,0,9008562176,6146,72
1601465237,0,9021100032,6146,72
1601465238,0,9021169664,6146,72
1601465239,0,9021169664,6146,73
1601465240,0,9021169664,6146,73
1601465241,0,9047216128,6240,73
1601465242,0,9047318528,6240,73
1601465243,0,9047334912,6240,73
1601465244,0,9047334912,6240,73
1601465245,0,9050574848,6240,73
1601465246,0,9050923008,6240,73
1601465248,0,9051205632,6240,73
1601465249,0,9051439104,6240,73
1601465250,0,9052237824,6240,73
1601465251,0,9053175808,6240,73
1601465252,0,9053319168,6240,73
1601465253,0,9053319168,6240,73
1601465254,0,9053323264,6341,73
1601465255,0,9053323264,6341,73
1601465256,0,9053323264,6341,73
1601465257,0,9053323264,6341,74
1601465258,0,9053331456,6341,74
1601465259,0,9053331456,6341,74
1601465260,0,9053331456,6341,74
1601465261,0,9053343744,6341,74
1601465262,0,9053356032,6341,74
1601465263,0,9053356032,6341,74
1601465264,0,9053356032,6341,74
1601465265,0,9053364224,6341,74
1601465266,0,9053409280,6341,74
1601465267,0,9053409280,6341,74
1601465268,0,9053409280,6341,74
1601465269,0,9053409280,6341,74
1601465270,0,9053409280,6341,74
1601465271,0,9053409280,6341,74
1601465272,0,9053409280,6341,74
1601465273,0,9053409280,6341,74
1601465274,0,9053409280,6341,74
1601465275,0,9053425664,6341,74
1601465277,0,9053429760,6341,74
1601465278,0,9053511680,6529,74
1601465279,0,9053593600,6529,74
1601465280,0,9053593600,6529,74
1601465281,0,9053622272,6529,74
1601465282,0,9053622272,6529,74
1601465283,0,9053634560,6529,74
1601465284,0,9058242560,6529,74
1601465285,0,9058930688,6529,74
1601465286,0,9058947072,6529,74
1601465287,0,9058947072,6529,74
1601465288,0,9058951168,6621,74
1601465289,0,9058963456,6621,74
1601465290,0,9059037184,6621,74
1601465291,0,9059045376,6621,74
1601465292,0,9059049472,6621,74
1601465293,0,9059057664,6621,74
1601465294,0,9059069952,6621,74
1601465295,0,9079918592,6621,74
1601465296,0,9079926784,6621,74
1601465297,0,9079975936,6621,74
1601465298,0,9079975936,6621,74
1601465299,0,9080000512,6621,74
1601465300,0,9080266752,6708,74
1601465301,0,9080209408,6708,73
1601465303,0,9080217600,6708,73
1601465304,0,9080393728,6708,73
1601465305,0,9080426496,6708,73
1601465306,0,9080426496,6708,73
1601465307,0,9080426496,6708,73
1601465308,0,9080360960,6708,73
1601465309,0,9080401920,6708,73
1601465310,0,9080483840,6708,73
1601465311,0,9080496128,6708,74
1601465312,0,9080545280,6786,74
1601465313,0,9080549376,6786,74
1601465314,0,9080651776,6786,74
1601465315,0,9080754176,6786,74
1601465316,0,9080754176,6786,74
1601465317,0,9081286656,6786,74
1601465318,0,9081319424,6786,74
1601465319,0,9081245696,6786,74
1601465320,0,9081249792,6786,74
1601465321,0,9081298944,6786,73
1601465322,0,9081311232,6786,74
1601465323,0,9081315328,6786,74
1601465324,0,9081323520,6786,74
1601465325,0,9081380864,6786,74
1601465326,0,9081384960,6786,74
1601465327,0,9081384960,6786,74
1601465329,0,9081384960,6786,74
1601465330,0,9081405440,6786,74
1601465331,0,9081450496,6786,74
1601465332,0,9081606144,6786,74
1601465333,0,9081643008,6786,74
1601465334,0,9082056704,6786,74
1601465335,0,9082286080,6786,74
1601465336,0,9082916864,6967,74
1601465337,0,9082920960,6967,73
1601465338,0,9082920960,6967,73
1601465339,0,9082920960,6967,73
1601465340,0,9083011072,6967,73
1601465341,0,9083117568,6967,73
1601465342,0,9083183104,6967,73
1601465343,0,9083187200,6967,73
1601465344,0,9083187200,6967,73
1601465345,0,9083195392,6967,73
1601465346,0,9083260928,6967,73
1601465347,0,9083260928,6967,73
1601465348,0,9083265024,6967,74
1601465349,0,9095983104,6967,74
1601465350,0,9096028160,7047,74
1601465351,0,9096032256,7047,74
1601465352,0,9096032256,7047,74
1601465354,0,9096036352,7047,74
1601465355,0,9096036352,7047,74
1601465356,0,9096040448,7047,74
1601465357,0,9096040448,7047,74
1601465358,0,9096040448,7047,74
1601465359,0,9096101888,7047,74
1601465360,0,9096142848,7047,74
1601465361,0,9096163328,7124,74
1601465362,0,9096171520,7124,74
1601465363,0,9096175616,7124,74
1601465364,0,9096192000,7124,74
1601465365,0,9096192000,7124,74
1601465366,0,9096138752,7124,74
1601465367,0,9096142848,7124,74
1601465368,0,9096073216,7124,74
1601465369,0,9096126464,7124,74
1601465370,0,9096167424,7124,74
1601465371,0,9096175616,7124,74
1601465372,0,9096175616,7124,74
1601465373,0,9096298496,7200,74
1601465374,0,9096314880,7200,74
1601465375,0,9096343552,7200,74
1601465376,0,9096343552,7200,74
1601465377,0,9096351744,7200,74
1601465378,0,9096368128,7200,74
1601465380,0,9096368128,7200,74
1601465381,0,9096372224,7200,74
1601465382,0,9096445952,7200,74
1601465383,0,9096372224,7200,74
1601465384,0,9096376320,7200,74
1601465385,0,9096376320,7200,74
1601465386,0,9096376320,7200,74
1601465387,0,9096400896,7200,74
1601465388,0,9096400896,7200,74
1601465389,0,9096404992,7200,74
1601465390,0,9096409088,7200,74
1601465391,0,9096413184,7200,74
1601465392,0,9096425472,7200,74
1601465393,0,9096425472,7200,74
1601465394,0,9096425472,7200,74
1601465395,0,9096425472,7200,74
1601465396,0,9096429568,7400,74
1601465397,0,9096429568,7400,74
1601465398,0,9096441856,7400,73
1601465399,0,9096441856,7400,73
1601465400,0,9096441856,7400,74
1601465401,0,9096450048,7400,74
1601465402,0,9096450048,7400,74
1601465404,0,9096450048,7400,74
1601465405,0,9096454144,7400,74
1601465406,0,9096458240,7400,74
1601465407,0,9096495104,7400,74
1601465408,0,9096499200,7400,74
1601465409,0,9096499200,7557,74
1601465410,0,9096499200,7557,74
1601465411,0,9096527872,7557,74
1601465412,0,9096531968,7557,74
1601465413,0,9096540160,7557,74
1601465414,0,9096744960,7557,74
1601465415,0,9096744960,7557,74
1601465416,0,9096744960,7557,74
1601465417,0,9096744960,7557,74
1601465418,0,9096753152,7557,74
1601465419,0,9096753152,7557,74
1601465420,0,9096810496,7645,74
1601465421,0,9096810496,7645,74
1601465422,0,9041989632,7645,74
1601465423,0,9041989632,7645,74
1601465424,0,9042026496,7645,74
1601465425,0,9042120704,7645,74
1601465427,0,9053880320,7645,74
1601465428,0,9054044160,7645,74
1601465429,0,9054048256,7645,74
1601465430,0,9054048256,7645,74
1601465431,0,9054269440,7645,74
1601465432,0,9054289920,7645,74
1601465433,0,9054298112,7645,74
1601465434,0,9054310400,7744,74
1601465435,0,9054371840,7744,74
1601465436,0,9054371840,7744,74
1601465437,0,9054371840,7744,74
1601465438,0,9054380032,7744,74
1601465439,0,9054380032,7744,74
1601465440,0,9054425088,7744,74
1601465441,0,9054425088,7744,74
1601465442,0,9054429184,7744,74
1601465443,0,9054429184,7744,74
1601465444,0,9054429184,7744,74
1601465445,0,9054433280,7840,74
1601465446,0,9054437376,7840,74
1601465447,0,9054437376,7840,74
1601465448,0,9059004416,7840,74
1601465449,0,9059016704,7840,74
1601465450,0,9059016704,7840,74
1601465452,0,9059033088,7840,74
1601465453,0,9062993920,7840,74
1601465454,0,9063002112,7840,74
1601465455,0,9063227392,7840,74
1601465456,0,9063227392,7840,74
1601465457,0,9063239680,7840,74
1601465458,0,9063489536,7943,74
1601465459,0,9063489536,7943,74
1601465460,0,9063489536,7943,74
1601465461,0,9063419904,7943,74
1601465462,0,9063419904,7943,74
1601465463,0,9087139840,7943,74
1601465464,0,9087139840,7943,74
1601465465,0,9087143936,7943,74
1601465466,0,9087143936,7943,74
1601465467,0,9087148032,7943,74
1601465468,0,9087262720,7990,74
1601465469,0,9087311872,7990,74
1601465470,0,9087311872,7990,74
1601465471,0,9087315968,7990,74
1601465472,0,9087315968,7990,74
1601465473,0,9087315968,7990,74
1601465475,0,9087225856,7990,74
1601465476,0,9087225856,7990,74
1601465477,0,9087225856,7990,74
1601465478,0,9087238144,7990,74
1601465479,0,9087238144,7990,73
1601465480,0,9087250432,7990,73
1601465481,0,9087250432,8036,73
1601465482,0,9087250432,8036,73
1601465483,0,9087250432,8036,73
1601465484,0,9087250432,8036,73
1601465485,0,9087250432,8036,73
1601465486,0,9087250432,8036,73
1601465487,0,9087303680,8036,74
1601465488,0,9087303680,8036,74
1601465489,0,9087303680,8036,74
1601465490,0,9087307776,8036,75
1601465491,0,9087340544,8036,74
1601465492,0,9093480448,8097,74
1601465493,0,9093488640,8097,74
1601465494,0,9094565888,8097,74
1601465495,0,9094729728,8097,74
1601465496,0,9094750208,8097,74
1601465497,0,9094750208,8097,74
1601465498,0,9094750208,8097,74
1601465499,0,9094750208,8097,74
1601465501,0,9094762496,8097,74
1601465502,0,9106653184,8097,74
1601465503,0,9106653184,8097,73
1601465504,0,9106583552,8097,74
1601465505,0,9106804736,8097,74
1601465506,0,9106808832,8097,74
1601465507,0,9106919424,8097,74
1601465508,0,9106919424,8097,74
1601465509,0,9106849792,8097,74
1601465510,0,9106894848,8097,74
1601465511,0,9106894848,8097,74
1601465512,0,9106903040,8097,74
1601465513,0,9106903040,8097,74
1601465514,0,9106903040,8097,74
1601465515,0,9106903040,8097,74
1601465516,0,9106903040,8097,74
1601465517,0,9106903040,8097,74
1601465518,0,9106907136,8097,74
1601465519,0,9106923520,8097,74
1601465520,0,9106931712,8097,74
1601465521,0,9106894848,8097,73
1601465522,0,9106894848,8097,74
1601465523,0,9106894848,8097,74
1601465524,0,9106894848,8097,74
1601465525,0,9106898944,8097,74
1601465526,0,9106935808,8097,74
1601465527,0,9107308544,8097,74
1601465529,0,9107308544,8352,74
1601465530,0,9107308544,8352,74
1601465531,0,9107308544,8352,74
1601465532,0,9107308544,8352,74
1601465533,0,9107308544,8352,74
1601465534,0,9115152384,8352,74
1601465535,0,9115160576,8352,74
1601465536,0,9115160576,8352,74
1601465537,0,9115414528,8352,74
1601465538,0,9115435008,8352,74
1601465539,0,9157718016,8352,74
1601465540,0,9157718016,8429,74
1601465541,0,9157734400,8429,74
1601465542,0,9157734400,8429,74
1601465543,0,9157734400,8429,74
1601465544,0,9170444288,8429,74
1601465545,0,9170444288,8429,74
1601465546,0,9170374656,8429,74
1601465547,0,9170374656,8429,74
1601465548,0,9188892672,8429,74
1601465549,0,9188909056,8429,74
1601465550,0,9189695488,8429,74
1601465551,0,9190506496,8429,74
1601465552,0,9190559744,8429,74
1601465553,0,9197797376,8429,74
1601465554,0,9201958912,8517,74
1601465556,0,9205075968,8517,74
1601465557,0,9205125120,8517,74
1601465558,0,9205100544,8517,74
1601465559,0,9205186560,8517,74
1601465560,0,9205284864,8517,74
1601465561,0,9205284864,8517,74
1601465562,0,9205293056,8517,74
1601465563,0,9205293056,8517,74
1601465564,0,9205297152,8517,74
1601465565,0,9205297152,8581,74
1601465566,0,9205460992,8581,74
1601465567,0,9205460992,8581,74
1601465568,0,9205465088,8581,74
1601465569,0,9217839104,8581,74
1601465570,0,9217839104,8581,74
1601465571,0,9217839104,8581,74
1601465572,0,9230151680,8581,74
1601465573,0,9230151680,8581,74
1601465574,0,9230180352,8581,74
1601465575,0,9230180352,8581,74
1601465576,0,9230893056,8673,74
1601465577,0,9230901248,8673,73
1601465578,0,9230905344,8673,73
1601465579,0,9230909440,8673,73
1601465580,0,9251549184,8673,74
1601465582,0,9251557376,8673,74
1601465583,0,9251557376,8673,74
1601465584,0,9251557376,8673,74
1601465585,0,9269927936,8673,74
1601465586,0,9269972992,8673,74
1601465587,0,9270038528,8673,74
1601465588,0,9270054912,8673,74
1601465589,0,9276252160,8768,74
1601465590,0,9276252160,8768,74
1601465591,0,9276280832,8768,74
1601465592,0,9276280832,8768,74
1601465593,0,9276280832,8768,74
1601465594,0,9276284928,8768,74
1601465595,0,9276284928,8768,74
1601465596,0,9276284928,8768,74
1601465597,0,9276293120,8768,74
1601465598,0,9276203008,8768,74
1601465599,0,9276256256,8768,74
1601465600,0,9276256256,8768,74
1601465601,0,9276260352,8768,74
1601465602,0,9276264448,8768,74
1601465603,0,9276264448,8768,74
1601465604,0,9276264448,8768,74
1601465605,0,9276264448,8768,74
1601465606,0,9276264448,8768,74
1601465607,0,9276264448,8768,74
1601465609,0,9276264448,8768,74
1601465610,0,9276268544,8768,74
1601465611,0,9276203008,8768,74
1601465612,0,9276203008,8768,74
1601465613,0,9276203008,8948,74
1601465614,0,9276203008,8948,74
1601465615,0,9276203008,8948,74
1601465616,0,9276207104,8948,74
1601465617,0,9276207104,8948,74
1601465618,0,9276207104,8948,74
1601465619,0,9276207104,8948,74
1601465620,0,9276207104,8948,74
1601465621,0,9276207104,8948,74
1601465622,0,9276207104,8948,74
1601465623,0,9276207104,8948,74
1601465624,0,9276211200,8948,74
1601465625,0,9276211200,9025,74
1601465626,0,9276235776,9025,74
1601465627,0,9276235776,9025,74
1601465628,0,9276235776,9025,74
1601465629,0,9276235776,9025,74
1601465630,0,9276239872,9025,74
1601465631,0,9276239872,9025,74
1601465632,0,9276243968,9025,74
1601465633,0,9276243968,9025,74
1601465635,0,9276243968,9025,74
1601465636,0,9276243968,9025,74
1601465637,0,9276243968,9113,74
1601465638,0,9276243968,9113,74
1601465639,0,9276248064,9113,74
1601465640,0,9276248064,9113,74
1601465641,0,9276248064,9113,74
1601465642,0,9276248064,9113,74
1601465643,0,9276248064,9113,74
1601465644,0,9276248064,9113,74
1601465645,0,9276248064,9113,74
1601465646,0,9276248064,9113,74
1601465647,0,9276252160,9113,74
1601465648,0,9276252160,9113,74
1601465649,0,9226743808,9184,74
1601465650,0,9226743808,9184,74
1601465651,0,9226743808,9184,74
1601465652,0,9226743808,9184,74
1601465653,0,9226743808,9184,74
1601465654,0,9226743808,9184,74
1601465655,0,9226743808,9184,74
1601465656,0,9226743808,9184,74
1601465657,0,9226743808,9184,74
1601465658,0,9226801152,9184,74
1601465660,0,9226805248,9184,74
1601465661,0,9228312576,9249,74
1601465662,0,9228312576,9249,74
1601465663,0,9228312576,9249,74
1601465664,0,9228312576,9249,74
1601465665,0,9228312576,9249,74
1601465666,0,9228312576,9249,74
1601465667,0,9228312576,9249,74
1601465668,0,9228316672,9249,74
1601465669,0,9228316672,9249,74
1601465670,0,9228431360,9249,74
1601465671,0,9228431360,9249,74
1601465672,0,9228431360,9249,74
1601465673,0,9228431360,9249,74
1601465674,0,9228595200,9344,74
1601465675,0,9228595200,9344,74
1601465676,0,9228595200,9344,74
1601465677,0,9228599296,9344,74
1601465678,0,9228455936,9344,74
1601465679,0,9228455936,9344,74
1601465680,0,9228484608,9344,74
1601465681,0,9228484608,9344,74
1601465682,0,9228709888,9344,74
1601465683,0,9228709888,9344,74
1601465685,0,9228709888,9424,74
1601465686,0,9228709888,9424,74
1601465687,0,9228709888,9424,74
1601465688,0,9228713984,9424,74
1601465689,0,9228713984,9424,73
1601465690,0,9228902400,9424,73
1601465691,0,9228902400,9424,73
1601465692,0,9228902400,9424,73
1601465693,0,9228902400,9424,73
1601465694,0,9228902400,9424,72
1601465695,0,9234845696,9424,72
1601465696,0,9254096896,9511,72
1601465697,0,9254096896,9511,72
1601465698,0,9254096896,9511,72
1601465699,0,9254100992,9511,72
1601465700,0,9254105088,9511,72
1601465701,0,9254105088,9511,72
1601465702,0,9254129664,9511,72
1601465703,0,9254129664,9511,72
1601465704,0,9254129664,9511,72
1601465705,0,9254129664,9511,72
1601465706,0,9254129664,9511,72
1601465707,0,9254129664,9511,72
1601465708,0,9254170624,9511,72
1601465710,0,9254174720,9600,72
1601465711,0,9254174720,9600,72
1601465712,0,9254174720,9600,72
1601465713,0,9254174720,9600,72
1601465714,0,9254199296,9600,72
1601465715,0,9254199296,9600,72
1601465716,0,9254203392,9600,72
1601465717,0,9254219776,9600,72
1601465718,0,9254219776,9600,72
1601465719,0,9254219776,9600,72
1601465720,0,9254219776,9600,72
1601465721,0,9254219776,9600,72
1601465722,0,9254227968,9696,72
1601465723,0,9254227968,9696,72
1601465724,0,9254227968,9696,72
1601465725,0,9254227968,9696,72
1601465726,0,9254227968,9696,72
1601465727,0,9254227968,9696,72
1601465728,0,9254227968,9696,72
1601465729,0,9254232064,9696,72
1601465730,0,9254318080,9696,72
1601465731,0,9254391808,9696,73
1601465732,0,9254416384,9787,73
1601465734,0,9254428672,9787,73
1601465735,0,9254666240,9787,73
1601465736,0,9254707200,9787,73
1601465737,0,9255223296,9787,73
1601465738,0,9255227392,9787,73
1601465739,0,9255247872,9787,73
1601465740,0,9255272448,9787,73
1601465741,0,9255337984,9787,73
1601465742,0,9255337984,9787,74
1601465743,0,9255337984,9787,74
1601465744,0,9255337984,9867,74
1601465745,0,9255337984,9867,74
1601465746,0,9255358464,9867,74
1601465747,0,9255448576,9867,74
1601465748,0,9268670464,9867,74
1601465749,0,9268686848,9867,74
1601465750,0,9268686848,9867,74
1601465751,0,9268686848,9867,74
1601465752,0,9268703232,9867,74
1601465753,0,9274347520,9867,75
1601465754,0,9274347520,9867,74
1601465755,0,9274347520,9867,74
1601465757,0,9274355712,9867,74
1601465758,0,9277001728,9867,74
1601465759,0,9277001728,9867,74
